URL,Lable
https://verificationsrequired-summarymyaccount.com/webapps/ee2f9/websrc,1
http://communion-on-the-tongue.org/upload/Admin/Docu/dkkdd87f8fjfjf987hfhfhfhf0f98ffhfhf34hhfhffu7f76fyfhffhhfif7ffhfhfhf8f76fffjfo9f87fffjwwehhfy66tfghjfjf987fjhfjfjfof87jfjjffoi87fhfjffhffuf8iff9876fthfjjffo9876ftffjfi9f876ftghfjff876tgfjjf/,1
http://payment-detail-paypal.com/webapps/c1c95/websrc,1
http://payment-supp-port-gear-best-elect-ron-sho-pu-pd-ate-info.rma.tio-nrec-ipe-dis-pu.te.gearjavabestselectionstore.com/webapps/8facf/websrc,1
https://cominaoblog.wordpress.com/19-2/,1
http://maizessencias.com/dpbx/Aol/aol.htm,1
http://pp-account-notification.com/webapps/ebeeb/websrc,1
http://sonsy-entrapment.000webhostapp.com/suntrust/index.html,1
http://ns3327679.ovh.net/system/logs/www.bankofamerica.com/keymessage.htm,1
http://ver1fy-acct-your.esy.es/recovery-chekpoint-login.html,1
http://vmaxtriathlon.com/chasebank/www.chase.com/,1
http://www.verticevet.com.br/var/index.php,1
http://63527245.esy.es/error542521.html,1
http://paypal.com.webbapps-limited-resolve-account-support.com.accountsupportcenter.igg.biz/mpp/signin/27ad/websrc,1
http://kevinpletcher.com/pletch/wp-includes/pomo/chase/chase/home/auth/,1
http://facebook.privatedisablepage.cf/?xfacebook,1
http://activation-fb-disable.16mb.com/index.php,1
http://payment-supp-port-gear-best-elect-ron-sho-pu-pd-ate-info.rma.tio-nrec-ipe-dis-pu.te.gearjavabestselectionstore.com/webapps/bff8c/websrc,1
https://pavypal.id-cc-accnt8271-c7182.info/webapps/313fe/websrc,1
http://login-myaccount.paypal.supportservice.myaccount-supportcenter.com/webapps/525ad,1
http://pavypal.id-cc-accnt8271-c7182.info/,1
https://pavypal.com-caieuw-wbapcs8922.info/,1
https://upshawlives.wixsite.com/webaccesslogon2017,1
http://sourcepage-paypal.dojofit.si/webapps-account/2a0b4/websrc,1
http://spaziodecoraciones.cl/wells/Work/,1
http://dailytourantalya.net/tescobank.verificationalertsTSBNUK01/,1
http://e.ppl.managemnt.balancedfamilynm.com/signin/A32fCMEMM7MM2fA3f3a704NeMd25a3C/login.php?country.x=EU-Europe&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile%2Fmyaccount&aid=358301&new_account=1&import=1,1
http://www.sabkezendegi.ir/shop/wp-includes/js/mediaelement/2006/linkdlm.htm,1
http://bonusrealtime.com/001/update.htm,1
http://www.a-mirtal.co.il/google/Ed/Ed/index.php,1
http://unsuspended-page.hol.es/verifications/,1
http://kapuyuak22.hol.es/log1.php,1
https://resolveds-verification.com/mpp/signin/5524/websrc,1
http://ibeatfit.com/service/account/webapps/ad901/websrc,1
https://resolveds-verification.com/mpp/signin/d5fe/websrc,1
http://naumovpro.ru/bitrix/css/OneDrive/,1
https://www-paypal.com-suspicius-activities.tk,1
http://owaa356-edu.esy.es/,1
https://reditect-to-paypal.gq/loading.html,1
http://skynudeastronomical.890m.com/viewer.php,1
http://outlookwebmail-verify.weebly.com/,1
http://alamak.alfizh.com/myaccount/fffc3/home?,1
http://support.paypal.com.iinfo-access.com/webapps/f3717/websrc,1
http://alamak.alfizh.com/webapps/8d37c/websrc,1
"https://secure.runescape.com-es.gq/m=weblogin/loginform.ws285,488,775,39169969,215",1
"https://secure.runescape.com-es.gq/m=forum/forums.ws285,488,775,39169969,185",1
http://verify-your-account.nut.cc/configured/helpout,1
http://lakhue.vn/includes/a/http/dropbox/co.uk/SSL-Review/,1
http://millerport.ml/secured-mailerdeamon/attempted_signin/n1.php,1
http://netflixuser-support.cgi-user.billing-id.validation.key.8ssd8322.spf-id1.com/1xAfRfPNksOXoXI5y5n7JrKll8F3Nf1NMXUAwGlVmiDOD7Z80tt4UiWKzjbQwKE1i/Files/Login.php,1
http://subbuloans.com/Cbre/,1
http://subbuloans.com/RE/project/project/Home/,1
https://srv200.prodns.com.br/~selectwey/santander/administrator/cache/br/?id=promocional=id=ricardoeletro=$#%#$%#%#%$#%$#%#$%#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%$#%#%#%$#%$#%$#%#,1
http://app-1490148175.000webhostapp.com/paypal/index.html,1
http://paypal.com.cpsess8151886677frontendpaper1anternsubdomainindex.3.hudaatulumam.org/HJ_50844d09aecee237bfc830a2a890c7ae/2755d00c74a43424b8dc08e9ea5433aa/,1
https://servidor2202.el.controladordns.com/~educac14/signin/,1
http://payment-supp-port-gear-best-with-elect-ron-sho-pu-pd-ate-info.rma.tio-nrec-ipe-dis-pu.te.gearbestwithjavastoreelectron.com/webapps/bc825/websrc,1
http://yarkin.com.ua/bank/secure/ppl/myaccount,1
https://www.shoppingmoney.in/update/,1
http://pqypalautherizatiion.com/,1
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.xovkqsa0v74z8uaxd3vs8bx2jhfhtquxbfnj6mf2fvy1vmto8lmzri8wgqca.iamuiemulta.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
http://www.vibratech.vibratech.ba,1
http://monopolypg.com/wp-content/dropbox2016/Home/index.php,1
http://bit.ly/2mHdwIX,1
http://secretchocolaterecipes.com/chasebank/www.chase.com/,1
http://rajasreecorporation.com/slider/tax/Aol.html,1
http://www.cash4files.com/Ab8J2?6T7YU8r6t7dysa56t7yuidsa?,1
http://your-dns-is-broken-let-me-help.www.linkbucksdns.com/Ab8J2?6T7YU8r6t7dysa56t7yuidsa?,1
https://explorando-peru.com/wp-includes/js/Update-Paypal-information/websc-login.php?Go=_Restore_Start&_Acess_Tooken=a0ba6102294907755e0468161350eb4aa0ba6102294907755e0468161350eb4a,1
https://updateandresolve.jakrapp.me/statement/webapps/e11ac/websrc,1
http://www.paypal.com.cgis.usa.cc/webapps/cb5dc/websrc,1
http://inarc.in/comma/indexx.htm,1
http://ahmetyigitnakliyat.com.tr/don.php,1
http://support-paypalinc.log.verfnwyraccnt.com/,1
https://signin.paypal.com-serve.info/webapps/bd83d/websrc,1
http://wstar7indonesia.com/only/index.htm,1
http://paypal-login-fr.wordofdaf.cf/update/myaccount/signin/?country.x=&locale.x=en_,1
http://www.kurmimatrimony.org/a0l.login/aol/auto/index.html,1
http://postesecurelogin.randomstring.iamuiemulta.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
http://davidcourtemarche.com/image/,1
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.iamuiemulta.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
https://suspicius-activity.ml/signin/,1
https://ldcpublicschool.com/EserviceMain/irs/ir/index.html,1
http://sexoalachilena.cl/Files/mgs/es/,1
http://sexoalachilena.cl/Files/mgs/es,1
http://paypal.com.webbapps-limited-resolve-account-support.com.resolveaccountlimited.igg.biz/mpp/signin/e4f9/websrc,1
http://autotechservices.ie/ac/s/b61acb8eeb8e24e9cf884836fa2fb49a/login.php?cmd=login_submit&id=15a309b8c0991f0a61f22462265c79e015a309b8c0991f0a61f22462265c79e0&session=15a309b8c0991f0a61f22462265c79e015a309b8c0991f0a61f22462265c79e0,1
http://pbgirls.info/spike/index.htm,1
http://ideabulkinop.com/care/,1
http://allegro.pl.showsproduct.pl/produkt/lego-mindstorms-ev-3-rezerwacja-1035-nowy-dziecko-zabawki-klocki-lego?item=621474126,1
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.wc3ma3mw4htzrzt4l8lowrg02isjgem9qm14znw78low5hy3tmoajosawlk4.iacucu.homedns.org/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.yne1fkxjxuaqgk3bdiywtjea1nwufefuraknk9xhsxyp9qqbzeyio3ifg6zm.iacucu.homedns.org/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
http://order1666.esy.es/index.php,1
http://shyamagroproducts.com/EserviceMain/irs/ir/index.html,1
https://aryasaudtan.co.id/HAT03802/,1
http://paypal.com.security.manageaccountresolutionunusualactivity.co.vu/webapps/a0e46/websrc,1
https://mrsannchan.wixsite.com/webwapkaportalupdate,1
http://dietafinanciera.org/vei.php,1
"https://services.runescape.com-thread.ws/m=forum/forums.ws762,115,111,29945236,2",1
http://REGIONS-support-UPDATING2.hol.es/en/Home/SignOnID=/public/,1
http://45.32.164.87/,1
http://allbesthotels.com/filee/html/,1
http://allbesthotels.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/,1
http://www.p-appie-strores-com.nut.cc/webapps/92362/,1
http://servy11secccu865170r.wapka.mobi/index.xhtml,1
http://helpdesk89.wapka.mobi/index.xhtml,1
http://afloorcarpettiles.co.uk/skin/aZAZDSFSDFSd06s6s4d6fsdfghjdsf/06f65sd06fsd04sdf/06sdf465sd4fsdhjgfsdhgfs/zezedsds6d0f464fdsfjygsd/sdfsdf60546sd4fsdfsd/nabib/87819f7f3d4fc338a15efa7232c62e98/2182cb02e28c04d7e2a2d5f1c46ac213/,1
http://afloorcarpettiles.co.uk/skin/aZAZDSFSDFSd06s6s4d6fsdfghjdsf/06f65sd06fsd04sdf/06sdf465sd4fsdhjgfsdhgfs/zezedsds6d0f464fdsfjygsd/sdfsdf60546sd4fsdfsd/nabib/,1
http://ach.id/aa/office365/i/index.php,1
http://privcy2508.esy.es/,1
http://paypal.com.webbapps-limited-resolve-account-support.com.resolveaccountlimited.igg.biz/mpp/signin/2ee9/websrc,1
http://freepetrepair.com/docs/,1
http://sh210066.website.pl/oem/,1
http://paypal.com.webbapps-limited-resolve-account-support.com.resolveaccountlimited.igg.biz/mpp/signin/2a5e/websrc,1
http://bit.ly/2mFqbvd,1
http://www.auntrakies.com/wp-includes/SimplePie/XML/Declaration/Authenticate/,1
http://netflix-gratis.ga/sac/cadastro.php,1
http://paypal.com.webbapps-limited-resolve-account-support.com.resolveaccountlimited.igg.biz/mpp/signin/d258/websrc,1
http://www.cadastro-netflix.duckdns.org/netflix/Netflix.html,1
https://service.acses-comfirmations.com/webapps/26978/,1
http://www.securityalert.gq/webapps/68cfa/websrc,1
http://www.service.access-information-support.renewal-account.com/signin/7bca/websrc,1
http://149.202.17.197/signin/?country.x=US&locale.x=_,1
http://avisoonline2017.net/surpreendamastercard/Ganhador/cadastro.php,1
http://avisoonline2017.net/surpreendamastercard/Ganhador/index2.html,1
http://avisoonline2017.net/surpreendamastercard/Ganhador/l5s4d3has4dfh3s4dh3js4gs3d5f4g3sdfh43sad5fh4s3d4h3g4jh34jg3.html,1
